Mean,Median,Mode,StandardDeviation,Skewness,Kurtosis,Disorder
58.59647369,63,4,37.27541821,0.524725908,1.1904425,1
59.10504532,63,2,48.51849109,0.686800502,0.210569419,1
65.85773087,69,2,53.25560201,0.656064617,0.131078485,1
66.45452499,70,2,53.51081867,0.600738283,-0.026179484,1
45.3884964,44,7,36.62055483,1.220675678,2.606632969,1
55.58024597,57,8,45.40024757,0.749277217,0.374703141,1
45.90116501,43,8,36.95689935,1.266729361,2.731131958,1
47.23222733,45,8,37.82225658,1.253984985,2.452077416,1
50.43574905,54,6,42.28914277,1.042766537,1.72290152,1
50.1228981,53,6,42.53030695,1.090434639,1.777321383,1
40.20867157,44,5,33.76296721,1.014106004,1.664172865,1
48.35785294,52,6,41.6036065,1.042425729,1.63661535,1
49.56625748,54,6,42.5798039,1.031930953,1.62175106,1
54.63168335,55,8,44.10739573,0.782344177,0.55676987,1
52.72994995,61,5,35.93574759,0.295078701,-0.125522927,1
50.48774719,59,5,34.93548844,0.312751849,-0.162002772,1
49.2359581,57,4,34.60578742,0.341777839,-0.149407354,1
52.36668015,59,5,37.09544252,0.368117385,-0.131965216,1
47.43095398,53,4,34.00716708,0.371066776,-0.143331097,1
53.88814545,56,4,45.78470618,0.753068923,0.690469387,1
44.90285873,46,6,32.25072255,1.159628313,3.02493874,1
41.91346741,42,6,31.13480263,1.236427603,3.109118439,1
42.92370987,44,5,31.08562785,1.094632651,2.500288445,1
59.05996704,62,7,43.50922337,0.946275271,1.468522465,1
55.70041275,58,7,41.41731928,0.993184874,1.590089089,1
53.35025406,53,7,40.14557953,1.087282518,1.830047778,1
56.24183273,58,7,41.42966586,0.983478893,1.66378718,1
51.38491821,52,8,43.23600888,0.815854385,0.608340345,1
53.89657974,57,7,40.75880389,1.005686086,1.715158932,1
43.29832458,46,2,32.16388791,0.898811694,1.959886824,1
42.00476837,43,2,29.48174717,1.062057146,3.296127374,1
44.85831833,47,2,31.4741082,1.020081846,3.092484737,1
50.58265305,53,3,36.51892807,1.030532514,2.712394723,1
53.72739792,57,3,37.24626246,0.928110802,2.486514715,1
60.45362473,66,3,40.11200483,0.692921966,1.81780799,1
49.90830612,50,8,42.09513729,0.851275806,0.767652536,1
60.05640793,68,2,46.07700863,0.465902537,0.101086376,1
54.41136169,61,2,41.31758548,0.554868695,0.564397429,1
49.19198608,54,2,38.322301,0.679275559,0.935816221,1
50.21785355,57,2,38.49717769,0.572813385,0.679659621,1
53.79701233,62,2,41.06187249,0.456475524,0.234280343,1
56.32199478,63,3,44.45143777,0.573061892,0.3526296,1
46.17922974,46,7,38.76551858,0.851903002,0.850994421,1
52.63312912,56,5,37.27341959,1.044443145,2.341760572,1
54.75734329,58,6,40.66199897,1.064651847,2.051370908,1
55.26884842,60,5,39.78198488,0.949385253,1.772806423,1
61.69634628,70,3,45.61072331,0.456712068,0.295074099,1
57.79075623,63,3,43.46544619,0.650714584,0.902954375,1
59.56690598,66,3,44.65185519,0.577437009,0.53766543,1
63.09119415,70,3,47.16859382,0.526611282,0.405535358,1
47.95051575,48,5,37.31757938,1.132942258,2.057245695,1
49.13650513,49,5,38.53772479,1.08342236,1.766654332,1
48.25548935,49,5,38.67420031,1.127067682,1.978634191,1
55.48471451,56,7,42.69235657,0.876889938,1.057182409,1
55.79726028,58,8,42.34738015,0.882778987,1.230779013,1
50.98616409,51,7,39.32427748,0.982583911,1.555773902,1
52.19732285,50,9,40.76386517,1.216295884,2.30032434,1
36.36888504,5,0,44.68295882,1.059905567,0.231578359,1
57.63560486,56,9,44.52117046,1.051369051,1.695670015,1
58.33661652,58,8,44.44947331,0.926864307,1.268886783,1
52.55430603,58,2,40.50895464,0.718933257,1.067247887,1
53.16920853,58,2,40.94727552,0.752723836,1.227253299,1
50.34899902,54,2,39.4882411,0.834344563,1.420234123,1
61.52313995,69,2,42.55970536,0.42277382,0.31070993,1
58.56241989,65,2,41.15518243,0.53083954,0.678579193,1
49.41265869,56,5,36.79865849,0.336959164,-0.324286858,1
59.83749008,66,2,41.26233946,0.541699932,0.824288412,1
64.24090576,69,2,44.43330264,0.597352147,0.87348556,1
65.76336288,72,2,46.05780625,0.606501767,0.868565022,1
65.24570084,73,2,45.9321912,0.560695467,0.748743076,1
51.39986801,56,6,34.48045003,0.86937765,2.273580639,1
49.42476654,53,6,33.83490671,0.98428522,2.702334924,1
50.31824493,52,6,35.41977342,1.051200149,2.634593478,1
52.39953613,61,5,37.93169057,0.234343265,-0.512198325,1
48.73664093,52,6,34.04649608,1.050284914,2.766113346,1
49.03952408,53,6,33.62087769,1.006965971,2.828318487,1
50.25627136,55,6,34.08416572,0.935565418,2.537758209,1
48.76589584,48,6,40.44653334,1.081811395,1.72104632,1
46.94778061,47,6,38.29507354,1.031000444,1.384457191,1
50.47668839,54,6,39.35191824,0.943150646,1.605283699,1
54.20227051,62,5,38.67820748,0.186732653,-0.564363257,1
48.63586426,53,6,38.01243624,0.988307704,1.789237983,1
49.82355499,54,6,38.35247583,0.910489024,1.572952258,1
44.57124329,47,2,33.4098074,1.160024623,3.385450737,1
45.56393051,47,2,34.51916782,1.24584249,3.596461718,1
49.42522049,52,3,35.92804691,1.08812452,3.06308517,1
42.63777161,43,3,31.6086176,1.117078954,2.861711459,1
53.03923798,55,3,45.6170809,0.758914759,0.573625975,1
47.15617371,49,2,41.00609386,0.840579031,0.818272806,1
49.22360992,52,3,42.06288645,0.846925358,0.928446695,1
54.68313217,57,3,46.25620325,0.738781728,0.550710189,1
48.20370865,47,3,43.50999681,0.992159506,1.155515054,1
44.89391327,42,3,42.94823444,1.124078058,1.383653853,1
52.81197739,58,7,33.4922795,0.27176957,-0.286642933,1
62.40279388,68,8,39.00402288,0.263475487,-0.341153333,1
51.12773132,58,5,35.95500927,0.311834912,-0.015188289,1
55.37560654,59,0,34.36872666,0.362827183,-0.074443302,1
45.65189362,47,3,34.84833395,0.625560856,0.409297039,1
49.48436356,53,3,36.49675297,0.529782634,0.219590377,1
49.96280289,53,3,37.15313725,0.580114381,0.366766138,1
56.92750931,61,4,41.33408315,0.484008965,0.195366385,1
57.86791992,65,3,41.09067431,0.344148504,0.013442635,1
58.79187775,64,4,43.70976383,0.432335728,-0.055290398,1
52.61729431,59,4,37.61090379,0.466751035,0.298862749,1
65.08636856,72,3,49.32998535,0.494781404,0.103254558,1
63.43061447,68,3,48.18919652,0.569384561,0.276616051,1
64.63362122,69,3,48.95717078,0.572786162,0.263488556,1
63.28453445,69,3,48.81909971,0.559772814,0.227736042,1
63.99489975,69,3,49.75820978,0.575711377,0.253147824,1
62.70936203,68,3,48.90336756,0.567941627,0.239841857,1
61.40118408,69,5,42.36081191,0.291757351,-0.111533396,1
65.83384705,75,3,42.81214764,0.14934659,0.094226833,1
64.31359863,73,3,41.34037534,0.14555099,0.06591636,1
62.34101486,69,3,39.97670936,0.169029517,0.170158431,1
46.21225357,46,4,36.80433235,1.167642415,2.909562971,1
47.91972733,50,4,37.09057654,1.067343023,2.660645278,1
45.91493225,46,4,35.68566115,1.257215988,3.608154354,1
61.86857605,69,3,49.59249721,0.592326767,0.286069799,1
58.30241013,64,3,46.56461125,0.633533441,0.451974594,1
56.60190964,62,3,45.18708978,0.652021668,0.482611545,1
55.69828033,62,3,45.04184938,0.63228587,0.376522664,1
53.14918137,55,8,39.40563156,0.980545377,1.824013524,1
51.63635254,52,8,38.88625191,1.059378547,2.002760319,1
41.40805054,42,6,30.80346743,1.101193317,2.330847152,1
39.42827606,41,6,29.34961616,1.003556358,1.933692297,1
53.08157349,55,0,46.69451286,0.689289365,-0.038592998,1
51.20329666,53,8,37.7683117,0.970406715,1.890657282,1
56.069664,59,10,36.59621362,0.761470914,1.399863914,1
52.84024429,58,9,34.50279526,0.674353559,1.461025993,1
52.43014145,58,9,34.34195015,0.609212901,1.310153706,1
59.41610718,67,2,45.8327351,0.424989119,-0.030174768,1
61.22528839,69,2,46.54454323,0.446380364,0.036462475,1
60.85440063,67,2,46.7457042,0.512464224,0.175327129,1
53.43075562,56,0,46.37219226,0.649034348,-0.110421599,1
59.51436996,64,2,45.15678744,0.55378533,0.335769306,1
57.48059464,61,2,43.42537178,0.593396052,0.468406404,1
56.85694504,62,2,43.64152429,0.616375846,0.554187126,1
53.1164856,59,2,44.77198801,0.599794691,0.11895106,1
55.35020447,60,2,46.26330053,0.633810177,0.314054914,1
56.08644104,60,2,47.19284627,0.707091665,0.523793504,1
58.04753494,65,2,48.00905725,0.570342173,0.138061456,1
59.36903763,66,3,50.35370256,0.578479707,-0.012301868,1
63.34026718,72,3,51.60205704,0.483891019,-0.127478709,1
54.09464645,63,2,43.5346237,0.508638049,0.098666142,1
61.43019867,70,3,50.21521617,0.588107356,0.236300178,1
59.40992355,66,3,49.50534896,0.691009834,0.478109784,1
56.37414932,61,2,46.18286077,0.788206205,1.030823929,1
44.9481163,47,0,38.90093038,0.687084845,0.057831474,1
52.53940201,56,2,43.95298575,0.810345392,0.923772015,1
54.20595169,61,2,44.85227871,0.718520627,0.742062501,1
56.24698639,59,7,40.30669427,0.87686621,1.440560019,1
56.32470322,58,7,40.10441592,0.910493265,1.552569582,1
54.44168854,54,7,40.03589596,0.990033761,1.587366648,1
53.86187363,55,7,38.66656912,0.894647022,1.481301554,1
70.53168488,77,3,52.35350199,0.382618506,-0.270042947,1
68.1362915,73,3,50.56968665,0.402941448,-0.284739725,1
57.22290039,62,2,42.41391516,0.451857365,-0.08126987,1
58.17274094,63,2,44.14224109,0.482587924,-0.095021169,1
60.08233643,65,3,45.34639748,0.474673438,-0.026167301,1
54.46559525,57,0,45.78295452,0.621023728,-0.036546157,1
53.22536087,57,7,39.92952458,0.532796232,0.008308051,1
55.53721619,59,7,41.47632544,0.500768508,-0.125072543,1
58.45162201,63,8,42.84598872,0.488611982,-0.062257056,1
45.89367676,50,6,33.17374416,0.478187011,0.096857762,1
41.70339203,36,8,36.59425379,1.058489324,1.184672261,1
36.16849518,9,0,43.64612702,1.089675102,0.352704667,1
42.08838367,24,0,50.35668272,2.049944436,5.073736346,2
55.21254365,64,6,46.05656531,0.370449905,-0.628678005,2
76.03727337,62,0,79.5659904,0.585233123,-0.877842561,2
49.95790422,20,11,48.43981275,1.237069937,1.467716379,2
53.65205341,12,10,59.5876027,1.574931049,2.218935917,2
49.2311595,26,10,42.64521689,0.483434408,-1.392568962,2
77.26138508,35,4,83.70550666,0.747320804,-0.774675864,2
53.55727407,51,0,54.5836425,0.939009142,0.541538483,2
95.26914817,111,119,50.16957461,-0.406466919,-0.644095979,2
47.54401975,0,0,68.4862395,1.289203174,0.901168776,2
29.71865205,6,0,36.33193739,1.286794287,1.486213076,2
29.71865205,6,0,36.33193739,1.286794287,1.486213076,2
32.14144117,10,8,33.72474047,1.331228443,2.274833854,2
32.14144117,10,8,33.72474047,1.331228443,2.274833854,2
52.68003275,17,10,53.90343616,1.280311683,1.360164212,2
55.54540438,20,6,55.27210185,0.729146849,-0.201078455,2
53.78478635,14,11,55.58581186,1.340507106,1.568019654,2
58.07111705,68,4,45.95476265,0.429553833,0.085893827,2
58.86393298,47,16,49.20921796,1.934594002,4.497105646,2
53.96966019,59,23,30.12070679,1.290259291,3.031809729,2
57.78724586,51,0,52.74281285,0.803046654,-0.051541365,2
69.22349051,33,18,57.1194432,0.726774047,-0.403535797,2
31.39737717,4,0,40.43924779,1.230660797,1.216878512,2
29.71865205,6,0,36.33193739,1.286794287,1.486213076,2
30.52680637,6,0,36.72135938,1.363369936,2.427993556,2
30.56956049,5,0,36.67256553,1.362536907,2.410440205,2
56.35004444,20,17,50.43957957,1.316402584,2.022900676,2
56.09610367,19,16,50.749058,1.35237801,2.184331217,2
53.65205341,12,10,59.5876027,1.574931049,2.218935917,2
61.12537276,62,0,49.1119659,0.433188701,-0.267076606,2
73.76584544,95,0,49.63063717,-0.324772256,-0.56023168,2
54.51784153,59,5,46.47992898,0.984298287,1.235341211,2
57.01842239,47,11,51.89478043,1.180068204,1.578584035,2
59.43226349,54,8,45.76437254,0.064130153,-1.754890709,2
50.66168901,20,14,44.36826779,0.756100208,-0.676082327,2
36.33957996,15,3,42.21857146,1.77404097,4.045334984,2
52.90277636,16,13,56.93560384,1.631939535,2.405827428,2
71.14814815,36,9,68.20950339,0.332319939,-1.660199308,2
43.36567798,45,3,40.13310356,1.352226085,2.856163753,2
56.38566075,20,17,58.88272275,1.635394378,2.06852249,2
56.68114407,1,1,79.74349188,1.291628045,0.554260249,2
44.07397761,0,0,57.95953769,0.87587707,-0.435141596,2
52.82305372,60,0,44.44846006,0.733802843,0.542769728,2
23.87568228,20,0,24.67129686,1.045507831,1.833999223,2
37.02029358,17,0,42.1160735,0.835652873,-0.434959462,2
32.03316919,5,0,38.58488202,0.717035159,-1.085025017,2
32.38812894,17,1,41.71294591,1.997793576,5.345721475,2
39.52377137,1,1,55.07493064,1.170852063,0.373073889,2
61.47162469,34,8,61.99323699,0.945553883,0.233351733,2
41.13913301,0,0,56.0359162,1.3889488,1.394341125,2
57.08177966,24,16,47.93644879,0.680044198,-0.904190692,2
54.83596668,35,31,33.07398782,1.096225167,-0.24443837,2
76.62212016,28,1,81.49342285,0.431417156,-1.601158779,2
95.4443048,103,0,82.68889403,0.477734769,-0.716478879,2
89.49389754,92,0,76.53116519,0.812083685,0.08123901,2
67.91067581,2,0,83.36019637,0.957251511,-0.215290716,2
63.23403835,0,0,83.43949257,1.079598657,-0.005601168,2
78.34562147,77,13,54.53123459,1.027224092,1.123279967,2
85.11270889,95,0,60.18256752,-0.002816173,-0.83579811,2
62.57603951,47,8,59.47516324,0.986585867,0.549664665,2
54.35043809,51,10,46.88969882,1.110818429,1.741656591,2
64.31997522,77,0,42.27987978,-0.090970065,-1.146233536,2
33.64625826,17,0,35.78269348,0.746591223,-0.941325204,2
55.09585651,46,16,45.90145077,1.235366269,2.378604308,2
34.48403835,3,0,40.13310271,0.648152408,-1.058579604,2
43.74825023,1,0,57.55842759,0.925442273,-0.398932122,2
73.09213492,90,8,56.46216196,0.277592399,-0.957077834,2
43.1574531,0,0,61.82729416,1.429052198,1.266675943,2
44.38030392,36,4,42.96505883,0.778338107,0.093410914,2
43.11027693,15,1,46.55181919,0.594126352,-0.717451107,2
103.0505992,99,34,57.98410686,0.592168699,-0.138222635,2
86.75674044,77,7,78.17388228,0.302409326,-1.458257706,2
55.64588187,56,1,57.11872448,1.201042085,1.542606,2
52.82458227,60,0,44.36815013,0.735371089,0.552233394,2
66.18379706,69,10,44.96976911,0.920141374,1.651655862,2
56.34682088,58,0,38.17026101,1.22331573,3.852263051,2
86.75674044,77,7,78.17388228,0.302409326,-1.458257706,2
55.64588187,56,1,57.11872448,1.201042085,1.542606,2
52.82458227,60,0,44.36815013,0.735371089,0.552233394,2
91.2371476,92,0,76.18778327,0.800280099,0.077007905,2
56.34682088,58,0,38.17026101,1.22331573,3.852263051,2
62.12669683,59,4,55.00667419,0.960097756,0.725205364,2
71.06595261,61,15,57.32868565,1.326116773,1.909990235,2
60.42227449,63,1,49.89386637,0.807656207,1.189264604,2
59.84018601,57,4,45.21913482,0.729874792,0.85706256,2
34.17099114,27,6,30.56179222,1.398132832,2.46176384,2
65.29099685,64,0,43.21851234,1.4659819,3.874250648,2
82.86128814,76,29,52.87515337,1.060680788,1.017722035,2
59.73270966,46,0,66.35763614,1.077582026,0.383223035,2
78.86519214,84,8,60.18027843,0.569751785,-0.036856314,2
42.27606818,16,16,38.93142854,2.220957943,6.65674146,2
74.27798376,67,0,67.50839744,0.691422517,-0.222865864,2
50.65523516,52,1,47.15386059,1.106337754,1.401445529,2
60.79956329,60,1,56.013899,0.421018798,-0.793867692,2
108.6711144,109,0,85.77833229,0.187351963,-1.308766765,2
96.05559593,98,13,71.78588179,0.179964926,-1.184730819,2
40.9969501,20,0,42.08314053,0.291221177,-1.600660531,2
56.22040056,42,0,58.85829153,0.511692353,-1.037493528,2
97.32537851,97,0,75.78425967,0.25666167,-0.767311015,2
47.55068491,10,1,53.99683656,0.498189448,-1.573279459,2
71.88320854,79,0,62.38578096,0.405393385,-0.632923718,2
73.77303577,69,0,79.9645457,0.722673545,-0.477005926,2
50.47739892,53,66,25.83597463,1.240281704,4.675317295,2
14.29359595,1,1,25.20527662,1.948257838,4.808845965,2
57.98614045,29,29,47.79218547,1.880785312,3.488063987,2
45.08365714,5,0,64.43691164,1.468463393,1.210054867,2
43.89206531,25,0,51.69296805,1.490855445,2.46043363,2
43.71127347,7,0,55.72234997,1.450986636,2.172462268,2
48.29222857,4,0,58.58018254,1.072593403,0.698129684,2
42.2523102,4,0,58.05282222,1.553394399,1.996349733,2
39.93120816,3,0,56.59306839,1.736892431,2.854149254,2
98.18398913,126,0,75.92375219,-0.078055492,-1.543117737,2
32.30881995,5,0,38.63942452,0.703672752,-1.103412263,2
93.26900964,94,0,75.63887986,0.283233957,-0.833043279,2
68.88453361,64,0,66.72249723,0.898174463,0.383777969,2
82.53695059,72,4,77.69596416,0.531920576,-0.928259212,2
103.3549233,105,0,91.5760203,0.239152526,-1.391343682,2
75.12368931,78,0,65.84327786,0.403839729,-0.707553,2
76.66924016,33,0,85.17743394,0.609059072,-1.225526906,2
70.09514208,66,1,59.79308479,0.574744213,-0.329446693,2
86.45966667,72,20,67.41814431,0.769941546,-0.321304168,2
76.66924016,33,0,85.17743394,0.609059072,-1.225526906,2
75.12368931,78,0,65.84327786,0.403839729,-0.707553,2
105.7093079,134,4,75.04545894,-0.126500074,-1.282536631,2
70.09514208,66,1,59.79308479,0.574744213,-0.329446693,2
41.90547174,27,0,49.34125547,1.64528462,3.440499401,2
66.70998328,60,0,66.6333339,0.940421783,0.44508508,2
54.74942545,40,18,40.46486265,1.180412603,0.795831037,2
72.20385665,19,0,85.46977709,0.715841199,-1.099400357,2
82.53695059,72,4,77.69596416,0.531920576,-0.928259212,2
103.3549233,105,0,91.5760203,0.239152526,-1.391343682,2
82.53695059,72,4,77.69596416,0.531920576,-0.928259212,2
60.77226502,42,10,56.56613036,1.222464605,0.9915817,2
40.0596656,23,0,49.02921204,1.689502232,3.599073005,2
56.09677535,2,0,70.87009061,1.227096463,0.905871617,2
75.12368931,78,0,65.84327786,0.403839729,-0.707553,2
54.74942545,40,18,40.46486265,1.180412603,0.795831037,2
59.91515805,63,1,48.01218707,0.249124804,-0.719977957,2
40.64564938,37,9,40.3216187,1.638810147,4.058015184,2
63.26113433,78,2,48.4717004,0.081047838,-0.710607079,2
36.94715596,3,0,48.85233007,1.492287432,2.824395815,2
35.4264551,32,0,38.0722874,1.246918687,2.11526966,2
35.4264551,32,0,38.0722874,1.246918687,2.11526966,2
39.42153061,0,0,52.84587749,0.80994033,-0.821156489,2
43.94616559,44,3,42.56366307,1.497344562,3.251600033,2
40.57560966,1,1,55.45617113,1.130561167,0.277407858,2
9.768336757,1,1,24.12151516,3.631105141,14.77649745,2
43.67768595,44,3,43.06057215,1.534218695,3.36583669,2
35.4264551,32,0,38.0722874,1.246918687,2.11526966,2
57.8542903,60,8,51.53061026,1.0603928,1.084392866,2
35.72003555,0,0,60.89939138,1.625668562,1.799188691,2
55.70235117,50,2,52.39183406,0.336814104,-1.064581182,2
42.53393665,2,0,54.60476844,1.083723033,0.569202423,2
53.04299314,2,0,71.85870853,1.235159791,0.656235835,2
30.8562,6,0,48.42407843,2.092788487,4.255654863,2
62.55105999,76,8,49.21529388,0.518605595,0.014569197,2
79.79215812,89,0,77.02539338,0.798861876,-0.052301349,2
48.06660741,11,4,57.29517721,1.455780452,1.672374499,2
39.93120816,3,0,56.59306839,1.736892431,2.854149254,2
75.19776943,66,0,68.10437528,0.202245478,-1.48231734,2
49.35367178,41,4,52.00850452,1.419609156,2.376976562,2
98.45555865,109,27,56.67361163,0.443541969,-0.225849522,2
73.39127862,73,1,64.1027589,0.178970361,-1.374316849,2
57.8542903,60,8,51.53061026,1.0603928,1.084392866,2
65.43981408,4,0,78.52050459,0.678303554,-1.110477487,2
70.91724206,83,12,49.28005726,0.209747234,-0.796907731,2
46.39816296,0,0,62.78398628,1.098801017,0.252535898,2
82.44946433,94,0,78.89840794,0.599078557,-0.475401893,2
72.67606192,71,10,54.56094763,0.624682052,-0.136161944,2
77.84719612,77,10,69.41187,0.952705001,0.239245971,2
58.42231854,42,12,53.55429577,1.079836443,1.332772307,2
52.21045684,39,0,46.8553816,0.254915001,-1.589999994,2
63.63597648,67,0,45.48824785,0.733087743,1.241857765,2
57.92493852,64,3,40.63005307,0.570482755,0.822317518,2
35.12323951,1,1,47.20077758,1.442329637,1.787090764,2
38.05332619,16,3,42.9404863,1.205797165,1.381046018,2
37.12216187,29,3,37.37410344,1.103760216,1.637760316,2
36.23332346,0,0,60.2368343,1.564992807,1.517283405,2
37.03303027,4,0,44.85565644,0.879921322,-0.20045717,2
63.23403835,0,0,83.43949257,1.079598657,-0.005601168,2
97.32537851,97,0,75.78425967,0.25666167,-0.767311015,2
43.94616559,44,3,42.56366307,1.497344562,3.251600033,2
53.60873086,12,10,59.47282176,1.54383487,2.078170931,2
82.4270649,74,16,63.64071018,0.317150704,-1.453075006,2
48.41003457,4,0,58.32121906,1.041731294,0.57829181,2
70.65079976,52,0,73.62889093,0.858926573,-0.332751126,2
48.41003457,4,0,58.32121906,1.041731294,0.57829181,2
50.09245179,31,0,54.14434074,0.810357901,0.05358544,2
57.92493852,64,3,40.63005307,0.570482755,0.822317518,2
79.11214443,94,13,53.85943718,0.425217874,-0.075252957,2
53.58510028,36,20,41.99629352,1.562148452,3.396712277,2
81.38664856,76,0,82.11403271,0.386836427,-1.320041633,2
66.22618787,64,11,50.30793416,1.200555774,1.521933259,2
12.97658509,0,0,30.33546983,3.104424394,10.95244818,2
32.24262716,9,8,33.56224063,1.27332178,1.893639194,2
42.57155427,0,0,61.42294324,1.436607592,1.30314852,2
29.76203457,5,0,36.26860023,1.274703991,1.439304145,2
18.78631546,0,0,26.86798635,1.896611692,6.186363963,2
35.55274437,33,0,37.95025138,1.243275172,2.116027643,2
12.97658509,0,0,30.33546983,3.104424394,10.95244818,2
60.418296,47,0,66.31671027,1.184488188,1.059479933,2
32.19800299,5,0,38.62315864,0.711134293,-1.09336728,2
86.88330448,80,35,50.41949308,1.105574193,1.194366457,2
46.679629,50,6,37.15622875,-6.21E-05,-1.675448128,2
40.9802102,26,0,38.78519412,0.413287599,-1.052302499,2
41.30707191,16,0,45.97943606,0.605094963,-1.283183694,2
36.40590388,26,4,33.42052867,0.303686136,-1.421305235,2
42.88631467,49,0,42.55260999,0.816308957,0.346017849,2
21.86899883,1,0,31.53855195,1.826173549,3.6288523,2
35.17866898,31,0,36.74611358,1.317778138,2.490734148,2
47.62892267,49,4,36.97672874,0.192117169,-1.257113533,2
47.64603806,47,0,43.23784431,0.554931373,-0.062578219,2
40.57361013,1,1,55.45081995,1.130472648,0.276014747,2
48.93531733,37,0,57.89062266,1.546391659,2.437701837,2
106.8816915,124,0,77.26033749,-0.169844766,-1.192952898,2
102.077606,114,0,76.56308998,-0.088698691,-1.18599436,2
75.59647024,88,0,59.19472457,-0.040053237,-1.306018197,2
46.42841346,11,0,54.86738404,1.203859396,1.075386863,2
66.22618787,64,11,50.30793416,1.200555774,1.521933259,2
92.58385965,105,108,40.87212612,0.056972922,-0.218113353,2
94.45269851,115,0,76.29490356,0.008316612,-1.573347819,2
43.67768595,44,3,43.06057215,1.534218695,3.36583669,2
63.26113433,78,2,48.4717004,0.081047838,-0.710607079,2
67.91067581,2,0,83.36019637,0.957251511,-0.215290716,2
62.89469348,71,11,43.87776148,0.098216656,-1.340908923,2
67.76685429,40,1,69.12087926,0.343362868,-1.465652436,2
39.62064328,34,0,42.68298965,1.577981047,3.258697815,2
50.64828611,19,14,44.60219184,0.750104856,-0.764259265,2
32.24262716,9,8,33.56224063,1.27332178,1.893639194,2
76.48383838,62,1,86.50918483,0.792299631,-0.672023629,2
29.71865205,6,0,36.33193739,1.286794287,1.486213076,2
61.84306269,62,13,45.4387095,0.878487601,1.286786886,2
101.3714672,118,37,65.72266185,0.774703917,-0.048976151,2
70.59637063,76,15,55.24035582,0.825225588,0.113884704,2
53.58510028,36,20,41.99629352,1.562148452,3.396712277,2
43.78567187,13,2,48.75166594,0.937164275,0.281173808,2
53.04299314,2,0,71.85870853,1.235159791,0.656235835,2
50.04836273,14,10,54.15071411,1.040959855,-0.369558925,2
70.59637063,76,15,55.24035582,0.825225588,0.113884704,2
63.12774694,65,0,57.25544337,0.906239429,1.017546329,2
61.32946193,71,4,47.20709094,0.247391479,-0.793782472,2
57.8542903,60,8,51.53061026,1.0603928,1.084392866,2
68.56048375,32,17,57.37305957,0.724971696,-0.407714398,2
27.39433134,24,0,34.53811428,1.902707203,5.49767013,2
47.02032505,0,0,62.63293958,0.951677094,-0.117561704,2
85.11108826,94,0,80.34000183,0.668037418,-0.362753324,2
75.0830081,34,0,83.06100771,0.583568508,-1.027855084,2
107.888474,117,0,84.35719479,0.0571379,-1.462192188,2
52.86318574,39,19,46.79884969,2.238960112,5.828939057,2
90.68023762,102,32,41.12152684,0.290700177,0.607703762,2
37.79703153,44,3,33.74759847,1.034517873,2.208070705,2
44.45685764,14,12,50.34437028,1.086404907,0.232148483,2
29.24540809,0,0,38.4993493,0.751133899,-1.23185683,2
31.31059833,0,0,59.49020633,1.942591885,3.05551327,2
29.92633929,3,0,52.96686767,2.501141697,5.950643806,2
53.85945892,10,0,64.95326508,1.007480104,0.105365133,2
56.09677535,2,0,70.87009061,1.227096463,0.905871617,2
44.84630083,11,11,52.99291844,1.579595148,1.537323541,2
55.92528505,37,15,48.81397745,1.321142091,1.813661676,2
29.40154122,14,0,32.9595231,1.28673959,1.646577539,2
47.25259018,42,1,46.9061868,0.973956332,1.251691369,2
53.11907427,58,0,46.47353908,0.734353351,0.836031362,2
55.85024634,56,7,43.58167856,0.513217202,-0.453705781,2
59.00946033,39,13,58.69353827,1.468828878,1.782095617,2
61.5005037,49,7,57.90073519,1.009887677,0.749328326,2
44.4969679,8,5,53.21838423,1.077799166,0.116255743,2
50.04836273,14,10,54.15071411,1.040959855,-0.369558925,2
67.91067581,2,0,83.36019637,0.957251511,-0.215290716,2
63.45803457,59,5,54.54278449,1.076493184,0.910607082,2
59.00946033,39,13,58.69353827,1.468828878,1.782095617,2
45.40201414,38,11,35.66831033,0.770418344,0.378223783,2
48.71333146,45,4,49.82097919,1.638115433,3.635764547,2
37.31834074,3,0,44.79746413,0.843244634,-0.267978499,2
46.09771625,16,13,50.60341567,1.699936602,2.549266914,2
58.86476918,55,13,43.53097369,0.410369767,-0.729262259,2
29.76203457,5,0,36.26860023,1.274703991,1.439304145,2
42.41385752,0,0,59.227814,1.328231098,1.275595186,2
60.50044374,52,23,42.26199259,1.660378667,3.787161041,2
53.58510028,36,20,41.99629352,1.562148452,3.396712277,2
30.05601462,1,0,48.11532087,1.706472428,2.770921702,2
86.3350339,78,32,52.61960254,0.500136107,-1.068331461,2
43.67768595,44,3,43.06057215,1.534218695,3.36583669,2
80.7689721,77,32,45.66802739,0.394862515,-1.123106946,2
69.1780255,73,8,58.10994416,0.756125432,0.119705661,2
84.76020731,78,32,51.03062866,0.463881068,-1.124151573,2
30.5134362,1,0,48.54178725,1.640708803,2.368945926,2
92.03545806,81,32,59.59380957,0.483813863,-1.183557501,2
44.60363378,1,1,65.50219961,1.12146602,-0.257626766,2
80.95401544,68,11,65.52689951,0.638953125,-0.702945255,2
66.4385556,78,0,40.45135329,-0.06500071,-0.670983994,2
63.23403835,0,0,83.43949257,1.079598657,-0.005601168,2
36.87453704,9,0,39.67281763,1.038341825,1.909670853,2
85.93732799,76,11,63.56306391,0.51899492,-0.780197342,2
39.42153061,0,0,52.84587749,0.80994033,-0.821156489,2
